"Outcome","Species","Stock.or.Area","Year","Month","Day","Interaction.Type","County.Locale","STATE","Initial.Injury.Assessment","Comments","Final.Injury.Assessment","SI.Criteria.Supporting.Assessment","MSI.Value","COUNT.AGAINST.LOF","COUNT.AGAINST.PBR"
NA,"CALIFORNIA SEA LION","U.S.",2021,6,27,"HOOK AND LINE FISHERY","SAN DIEGO","CA","SI","ANIMAL INGESTED FISHING HOOK. LINE COMING OUT OF MOUTH.","SI","P2",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,6,28,"HOOK AND LINE FISHERY","ORANGE","CA","SI","RADIOGRAPHS SHOW FISHHOOK IN CRANIAL ESOPHAGUS.","SI","P2",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,7,19,"HOOK AND LINE FISHERY","LOS ANGELES","CA","SI","EMACIATED ANIMAL WITH FISHHOOKS IN SNOUT AND RIGHT FRONT FLIPPER.","SI","P1",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,7,23,"UNIDENTIFIED FISHERY INTERACTION","SANTA BARBARA","CA","SI","LOWER JAW WAS HANGING OFF AND ANIMAL WAS EMACIATED. VETERINARIAN GAVE POOR PROGNOSIS DUE TO IRREPARABLE TRAUMATIC INJURY, HUMANELY EUTHANIZED. INJURIES ARE CONSISTENT WITH TYPICAL SEAL BOMB TRAUMA.","SI","P1",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,7,24,"GILLNET FISHERY","ORANGE","CA","SI","CERVICAL GILLNET ENTANGLEMENT WOUND WITH FIBROSIS AND CONTRACTED SCARING AT THE LEVEL ON THE LARYNX BETWEEN THE HYOID APPARATUS AND THE THYROID CARTILAGE.  METALLIC FOREIGN BODY (BULLET- SUSPECT 22 CALIBER; COLLECTED AS EVIDENCE) JUST CAUDAL TO LEFT EAR WITHIN THE LEFT LATERAL CERVICAL MUSCULATURE.  ANIMAL WAS FIRST REPORTED ON MAY 7, 2021 BY A MEMBER OF THE PUBLIC IN DANA POINT MARINA WITH CERVICAL GILLNET ENTANGLEMENT CAUSING DEEP LACERATIONS ON THE DORSAL, RIGHT LATERAL AND VENTRAL NECK. OVER THE NEXT SEVERAL MONTHS THE ANIMAL WAS REPORTED INTERMITTENTLY, WITH PHOTOS SHOWING THE ENTANGLEMENT BECOMING PROGRESSIVELY MORE EMBEDDED AND BODY CONDITION WAS DECLINING.","SI","P8A",1,"N","Y"
"DEAD","CALIFORNIA SEA LION","U.S.",2021,7,24,"MARINE DEBRIS","ORANGE","CA","SI","THE PACIFIC MARINE MAMMAL CENTER IN COLLABORATION WITH ORANGE COUNTY HARBOR PATROL AND UNDER THE APPROVAL OF NOAA/NMFS CONDUCTED A RESCUE USING REMOTE SEDATION OF AN ENTANGLED ADULT MALE CALIFORNIA SEA LION IN DANA POINT HARBOR.  CAUSE OF DEATH BASED ON GROSS EXAMINATION IS SUSPECTED TO BE PNEUMOTHORAX (COLLAPSED LUNG) SECONDARY TO TRAUMA FROM TIP OF DART NEEDLE.","DEAD","NA",1,"N","Y"
"DEAD","CALIFORNIA SEA LION","U.S.",2021,7,25,"SHOOTING","SAN LUIS OBISPO","CA","DEAD","METAL BULLET FOUND IN NECROTIC ABSCESS POCKET IN AREA OF HUMERUS.   ANIMAL MODERATELY UNDERWEIGHT.","DEAD","NA",1,"N","Y"
"DEAD","CALIFORNIA SEA LION","U.S.",2021,7,26,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","CA","DEAD","KILLED IN GEAR. OBSERVER PROGRAM.","DEAD","NA",1,"Y","Y"
"DEAD","CALIFORNIA SEA LION","U.S.",2021,7,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","CALIFORNIA SEA LION","U.S.",2021,7,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","CALIFORNIA SEA LION","U.S.",2021,8,9,"SHOOTING","HUMBOLDT","CA","SI","OBSERVED BY YUROK TRIBAL AUTHORITIES ON TRIBAL LAND IN KLAMATH RIVER WITH SHOTGUN WOUND TO SHOULDER. YUROK TRIBAL AUTHORITY EUTHANIZED CSL.","DEAD","NA",1,"N","Y"
"DEAD","CALIFORNIA SEA LION","U.S.",2021,8,17,"MARINE DEBRIS","SAN FRANCISCO","CA","SI","ANIMAL WAS MONITORED FOR MULTIPLE WEEKS AND DARTED AND FIELD DISENTANGLEMENT SUCCESSFUL. RESPIRATORY FOLLOWED BY CARDIAC ARREST OCCURRED AND RESUSCITATION UNSUCCESSFUL. RECOVERY OF ANIMAL AFTER PURSUIT. MODERATELY UNDERWEIGHT.  EMACIATED  LINEAR LACERATION AROUND NECK CAUSED BY WHITE PACKING STRAP.","DEAD","NA",1,"N","Y"
"DEAD","CALIFORNIA SEA LION","U.S.",2021,8,22,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","CA","DEAD","KILLED IN GEAR. OBSERVER PROGRAM.","DEAD","NA",1,"Y","Y"
"DEAD","CALIFORNIA SEA LION","U.S.",2021,8,26,"MARINE DEBRIS","SAN FRANCISCO","CA","SI","REMOTE DARTING ENTANGLEMENT RESPONSE FOR A SUBADULT MALE CALIFORNIA SEA LION WITH A WHITE PACKING STRAP ENTANGLEMENT AROUND THE NECK AT PIER 39 IN SAN FRANCISCO.  THE ANIMAL WAS DARTED SUCCESSFULLY, NETTED IN THE WATER, AND DRIVEN TO A MORE PROTECTED LOCATION WHERE IT WAS TRANSFERRED TO A LARGER VESSEL.  AT THAT TIME, THE ANIMAL HAD A SLOW HEARTBEAT BUT NO VISIBLE RESPIRATIONS.  REVERSAL OF THE SEDATION WAS CONDUCTED, CPR WAS ATTEMPTED AFTER THE HEARTBEAT WAS LOST, AND EPINEPHRINE WAS DELIVERED WITH NO RESPONSE.  THE SEA LION WAS DECLARED DEAD AND NECROPSIED.","DEAD","NA",1,"N","Y"
"DEAD","CALIFORNIA SEA LION","U.S.",2021,8,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
"DEAD","CALIFORNIA SEA LION","U.S.",2021,9,2,"SHOOTING","MENDOCINO","CA","DEAD","FRACTURE NOTED IN LEFT MANDIBLE WITH WHAT LOOKS LIKE A PROJECTILE IN THE FRACTURE.","DEAD","NA",1,"N","Y"
"DEAD","CALIFORNIA SEA LION","U.S.",2021,9,9,"CATCH SHARES BOTTOM TRAWL","OFFSHORE","CA","DEAD","KILLED IN GEAR. OBSERVER PROGRAM.","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,9,"SCIENTIFIC RESEARCH","SOLANO","CA","DEAD","DROWNED IN A TRAWL NET USED BY RESEARCHERS. VIDEO WAS TAKEN AND THE ANIMAL WAS IDENTIFIED VIA A SCREENSHOT.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,23,"LIMITED ENTRY SABLEFISH HOOK AND LINE","OFFSHORE","OR","NSI","FEEDING ON CATCH, CAPTAIN FIRED FOUR SHOTS TO SCARE ANIMAL AWAY. DID NOT FIRE AT ANIMAL. OBSERVER PROGRAM.","NSI","P9",0,"N","N"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,9,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,10,3,"SHOOTING","ISLAND","WA","DEAD","NECROPSIED ON BEACH. EXTENSIVE INTERNAL HEMORRHAGING BLOOD CLOTS AT BASE OF SKULL AND IN THROAT. CALVARIUM SHATTERED INTO MANY SMALL PIECES WITH BRAIN TISSUE ALL DESTROYED. BLOOD CLOTS IN PHARYNX ALONG WITH MULTIPLE SMALL FISH VERTEBRAE AND SPINES.   25 CM ROUGHLY LINEAR SCAR IN CIRCUMFERENTIAL PATTERN ENCIRCLING RIGHT SIDE OF NECK FROM TOP OF HEAD DOWN TO VENTRAL SURFACE. LOOKS LIKE OLD ENTANGLEMENT INJURY. NOT ABLE TO SAVE HEAD TO RADIOGRAPH FOR PELLET ID. LIKELY DUE TO SHOTGUN.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,10,13,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","CA","DEAD","KILLED IN GEAR. OBSERVER PROGRAM.","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,10,14,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","CA","DEAD","KILLED IN GEAR. OBSERVER PROGRAM.","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,10,15,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","CA","DEAD","KILLED IN GEAR. OBSERVER PROGRAM.","DEAD","NA",1,"Y","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,10,17,"CATCHER PROCESSOR MIDWATER TRAWL","OFFSHORE","OR","NSI","LEFT STERN UNDER OWN POWER AFTER RELEASE FROM NET. OBSERVER PROGRAM.","NSI","P4",0,"Y","N"
NA,"CALIFORNIA SEA LION","U.S.",2021,10,21,"SHOOTING","SAN LUIS OBISPO","CA","DEAD","SMALL METAL BULLET FRAGMENT WITHIN THE FASCIA OF THE DORSAL SURFACE OF THE HEAD.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,10,22,"SHOOTING","MENDOCINO","CA","DEAD","BULLET HOLE IN LOWER BACK, DORSAL OF FLANKS.  BROKEN RIB AND DAMAGED LIVER FROM PROJECTILE. OPENED ABDOMEN AND THORAX TO FIND A DAMAGED LIVER AND BROKEN RIB. NO PROJECTILE RECOVERED.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,10,26,"VESSEL STRIKE","VENTURA","CA","SI","SEVERE INJURY TO BACK HALF OF BODY DUE TO PROPELLER CUTS. EUTHANIZED.","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,10,28,"SHOOTING","MENDOCINO","CA","SI","BULLET, BUCKSHOT IN RIGHT EYE. NO DETAILS GIVEN ON INITIAL OR FINAL CONDITION OF ANIMAL. TREATING AS SERIOUS INJURY.","SI","P9",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,10,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,10,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,10,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,10,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,10,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,10,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,10,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,10,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,10,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
NA,"CALIFORNIA SEA LION","U.S.",2021,10,NA,"GILLNET FISHERY, TRIBAL","NA","NA","DEAD","NORTHWEST INDIAN FISHERIES COMMISSION REPORT","DEAD","NA",1,"N","Y"
